doneChargingTime,EVSEcount,UniqueFee,freeStationCount,paidStationCount,embedding_feature,Hour_of_Day,Day_Of_Week,Day_Of_year,Month_Of_Year,Time_of_day_0_4,Time_of_day_4_8,Time_of_day_8_12,Time_of_day_12_16,Time_of_day_16_20,Time_of_day_20_24,DayCategory,Season,daylightSaving,Smoothed_chargingTimeTotal,Smoothed_energyPriceTotal,lag_1,Smoothed_kWhDeliveredTotal
2019-09-06 18:00:00,0,NoFeeApplicable,0,0,0.0,18,4,249,9,0,0,0,0,1,0,Weekday,4,1,8.907439572660849e-15,5.625198069226303e-17,3.308941656229438e-14,3.308941656229441e-16
2019-09-06 19:00:00,0,NoFeeApplicable,0,0,0.0,19,4,249,9,0,0,0,0,1,0,Weekday,4,1,8.907439572660857e-17,5.625198069226308e-19,3.308941656229441e-16,3.308941656229444e-18
2019-09-06 20:00:00,0,NoFeeApplicable,0,0,0.0,20,4,249,9,0,0,0,0,0,1,Weekday,4,1,8.907439572660866e-19,5.625198069226313e-21,3.308941656229444e-18,3.308941656229447e-20
2019-09-06 21:00:00,0,NoFeeApplicable,0,0,0.0,21,4,249,9,0,0,0,0,0,1,Weekday,4,1,8.907439572660875e-21,5.625198069226318e-23,3.308941656229447e-20,3.30894165622945e-22
2019-09-06 22:00:00,0,NoFeeApplicable,0,0,0.0,22,4,249,9,0,0,0,0,0,1,Weekday,4,1,8.907439572660882e-23,5.625198069226323e-25,3.30894165622945e-22,3.308941656229453e-24
2019-09-06 23:00:00,0,NoFeeApplicable,0,0,0.0,23,4,249,9,0,0,0,0,0,1,Weekday,4,1,8.90743957266089e-25,5.625198069226328e-27,3.308941656229453e-24,3.308941656229456e-26
2019-09-07 00:00:00,0,NoFeeApplicable,0,0,0.0,0,5,250,9,1,0,0,0,0,0,WeekendSaturday,4,1,8.907439572660897e-27,5.625198069226333e-29,3.308941656229456e-26,3.3089416562294587e-28
2019-09-07 01:00:00,0,NoFeeApplicable,0,0,0.0,1,5,250,9,1,0,0,0,0,0,WeekendSaturday,4,1,8.907439572660905e-29,5.625198069226338e-31,3.3089416562294587e-28,3.308941656229462e-30
2019-09-07 02:00:00,0,NoFeeApplicable,0,0,0.0,2,5,250,9,1,0,0,0,0,0,WeekendSaturday,4,1,8.907439572660913e-31,5.625198069226343e-33,3.308941656229462e-30,3.3089416562294645e-32
2019-09-07 03:00:00,0,NoFeeApplicable,0,0,0.0,3,5,250,9,1,0,0,0,0,0,WeekendSaturday,4,1,8.907439572660921e-33,5.625198069226347e-35,3.3089416562294645e-32,3.308941656229468e-34
2019-09-07 04:00:00,0,NoFeeApplicable,0,0,0.0,4,5,250,9,0,1,0,0,0,0,WeekendSaturday,4,1,8.907439572660928e-35,5.625198069226352e-37,3.308941656229468e-34,3.3089416562294705e-36
2019-09-07 05:00:00,0,NoFeeApplicable,0,0,0.0,5,5,250,9,0,1,0,0,0,0,WeekendSaturday,4,1,8.907439572660936e-37,5.625198069226357e-39,3.3089416562294705e-36,3.3089416562294733e-38
2019-09-07 06:00:00,0,NoFeeApplicable,0,0,0.0,6,5,250,9,0,1,0,0,0,0,WeekendSaturday,4,1,8.907439572660944e-39,5.625198069226362e-41,3.3089416562294733e-38,3.3089416562294762e-40
2019-09-07 07:00:00,0,NoFeeApplicable,0,0,0.0,7,5,250,9,0,1,0,0,0,0,WeekendSaturday,4,1,8.907439572660953e-41,5.625198069226367e-43,3.3089416562294762e-40,3.308941656229479e-42
2019-09-07 08:00:00,0,NoFeeApplicable,0,0,0.0,8,5,250,9,0,0,1,0,0,0,WeekendSaturday,4,1,8.90743957266096e-43,5.625198069226373e-45,3.308941656229479e-42,3.308941656229482e-44
2019-09-07 09:00:00,0,NoFeeApplicable,0,0,0.0,9,5,250,9,0,0,1,0,0,0,WeekendSaturday,4,1,8.907439572660968e-45,5.625198069226377e-47,3.308941656229482e-44,3.3089416562294852e-46
2019-09-07 10:00:00,0,NoFeeApplicable,0,0,0.0,10,5,250,9,0,0,1,0,0,0,WeekendSaturday,4,1,8.907439572660976e-47,5.625198069226383e-49,3.3089416562294852e-46,3.308941656229488e-48
2019-09-07 11:00:00,1,Paid,0,1,0.12142857141666664,11,5,250,9,0,0,1,0,0,0,WeekendSaturday,4,1,59.68783651769342,0.5308241380885339,3.308941656229488e-48,3.1224943693966716
2019-09-07 12:00:00,1,Paid,0,1,0.12142857141666664,12,5,250,9,0,0,0,1,0,0,WeekendSaturday,4,1,37.427164348828704,0.33427572906469416,3.1224943693966716,1.9663293845619065
2019-09-07 13:00:00,0,NoFeeApplicable,0,0,0.0,13,5,250,9,0,0,0,1,0,0,WeekendSaturday,4,1,0.37427164348828745,0.003342757290646945,1.9663293845619065,0.019663293845619084
2019-09-07 14:00:00,0,NoFeeApplicable,0,0,0.0,14,5,250,9,0,0,0,1,0,0,WeekendSaturday,4,1,0.0037427164348828776,3.3427572906469474e-05,0.019663293845619084,0.000196632938456191
2019-09-07 15:00:00,0,NoFeeApplicable,0,0,0.0,15,5,250,9,0,0,0,1,0,0,WeekendSaturday,4,1,3.742716434882881e-05,3.3427572906469507e-07,0.000196632938456191,1.966329384561912e-06
2019-09-07 16:00:00,0,NoFeeApplicable,0,0,0.0,16,5,250,9,0,0,0,0,1,0,WeekendSaturday,4,1,3.742716434882884e-07,3.3427572906469535e-09,1.966329384561912e-06,1.9663293845619133e-08
2019-09-07 17:00:00,1,Paid,0,1,0.12142857141666664,17,5,250,9,0,0,0,0,1,0,WeekendSaturday,4,1,29.773565986658898,0.4252574122267599,1.9663293845619133e-08,2.501514032120592
2019-09-07 18:00:00,1,Paid,0,1,0.12142857141666664,18,5,250,9,0,0,0,0,1,0,WeekendSaturday,4,1,59.69477301649457,0.8566295578939132,2.501514032120592,5.038997048408905
2019-09-07 19:00:00,1,Paid,0,1,0.12142857141666664,19,5,250,9,0,0,0,0,1,0,WeekendSaturday,4,1,59.501947928900606,0.8538827484105661,5.038997048408905,5.022838237141826
2019-09-07 20:00:00,0,NoFeeApplicable,0,0,0.0,20,5,250,9,0,0,0,0,0,1,WeekendSaturday,4,1,0.5950194792890066,0.00853882748410567,5.022838237141826,0.0502283823714183
2019-09-07 21:00:00,0,NoFeeApplicable,0,0,0.0,21,5,250,9,0,0,0,0,0,1,WeekendSaturday,4,1,0.00595019479289007,8.538827484105676e-05,0.0502283823714183,0.0005022838237141834
2019-09-07 22:00:00,0,NoFeeApplicable,0,0,0.0,22,5,250,9,0,0,0,0,0,1,WeekendSaturday,4,1,5.950194792890075e-05,8.538827484105683e-07,0.0005022838237141834,5.022838237141838e-06
2019-09-07 23:00:00,0,NoFeeApplicable,0,0,0.0,23,5,250,9,0,0,0,0,0,1,WeekendSaturday,4,1,5.95019479289008e-07,8.538827484105689e-09,5.022838237141838e-06,5.022838237141843e-08
2019-09-08 00:00:00,0,NoFeeApplicable,0,0,0.0,0,6,251,9,1,0,0,0,0,0,WeeekendSunday,4,1,5.950194792890085e-09,8.538827484105698e-11,5.022838237141843e-08,5.022838237141848e-10
2019-09-08 01:00:00,0,NoFeeApplicable,0,0,0.0,1,6,251,9,1,0,0,0,0,0,WeeekendSunday,4,1,5.950194792890091e-11,8.538827484105706e-13,5.022838237141848e-10,5.0228382371418524e-12
2019-09-08 02:00:00,0,NoFeeApplicable,0,0,0.0,2,6,251,9,1,0,0,0,0,0,WeeekendSunday,4,1,5.950194792890097e-13,8.538827484105714e-15,5.0228382371418524e-12,5.022838237141857e-14
2019-09-08 03:00:00,0,NoFeeApplicable,0,0,0.0,3,6,251,9,1,0,0,0,0,0,WeeekendSunday,4,1,5.950194792890102e-15,8.538827484105722e-17,5.022838237141857e-14,5.022838237141862e-16
2019-09-08 04:00:00,0,NoFeeApplicable,0,0,0.0,4,6,251,9,0,1,0,0,0,0,WeeekendSunday,4,1,5.950194792890107e-17,8.5388274841057295e-19,5.022838237141862e-16,5.022838237141866e-18
2019-09-08 05:00:00,0,NoFeeApplicable,0,0,0.0,5,6,251,9,0,1,0,0,0,0,WeeekendSunday,4,1,5.950194792890112e-19,8.538827484105737e-21,5.022838237141866e-18,5.02283823714187e-20
2019-09-08 06:00:00,1,Paid,0,1,0.12142857141666664,6,6,251,9,0,1,0,0,0,0,WeeekendSunday,4,1,59.39506987356598,0.7757796182627121,5.02283823714187e-20,4.5634061608738525
2019-09-08 07:00:00,1,Paid,0,1,0.12142857141666664,7,6,251,9,0,1,0,0,0,0,WeeekendSunday,4,1,59.99395020572301,0.7828348064504533,4.5634061608738525,4.604907214950826
2019-09-08 08:00:00,1,Paid,0,1,0.12142857141666664,8,6,251,9,0,0,1,0,0,0,WeeekendSunday,4,1,59.999939502007926,0.7829052880715313,4.604907214950826,4.605321812190842
2019-09-08 09:00:00,1,Paid,0,1,0.12142857141666664,9,6,251,9,0,0,1,0,0,0,WeeekendSunday,4,1,25.00349974498507,0.3262566174472098,4.605321812190842,1.9191550249836222
2019-09-08 10:00:00,0,NoFeeApplicable,0,0,0.0,10,6,251,9,0,0,1,0,0,0,WeeekendSunday,4,1,0.2500349974498509,0.0032625661744721006,1.9191550249836222,0.019191550249836237
2019-09-08 11:00:00,0,NoFeeApplicable,0,0,0.0,11,6,251,9,0,0,1,0,0,0,WeeekendSunday,4,1,0.002500349974498511,3.262566174472103e-05,0.019191550249836237,0.00019191550249836255
2019-09-08 12:00:00,0,NoFeeApplicable,0,0,0.0,12,6,251,9,0,0,0,1,0,0,WeeekendSunday,4,1,2.5003499744985134e-05,3.262566174472106e-07,0.00019191550249836255,1.9191550249836273e-06
2019-09-08 13:00:00,0,NoFeeApplicable,0,0,0.0,13,6,251,9,0,0,0,1,0,0,WeeekendSunday,4,1,2.5003499744985157e-07,3.262566174472109e-09,1.9191550249836273e-06,1.9191550249836288e-08
2019-09-08 14:00:00,0,NoFeeApplicable,0,0,0.0,14,6,251,9,0,0,0,1,0,0,WeeekendSunday,4,1,2.5003499744985176e-09,3.262566174472112e-11,1.9191550249836288e-08,1.9191550249836305e-10
2019-09-08 15:00:00,0,NoFeeApplicable,0,0,0.0,15,6,251,9,0,0,0,1,0,0,WeeekendSunday,4,1,2.50034997449852e-11,3.2625661744721147e-13,1.9191550249836305e-10,1.919155024983632e-12
2019-09-08 16:00:00,0,NoFeeApplicable,0,0,0.0,16,6,251,9,0,0,0,0,1,0,WeeekendSunday,4,1,2.500349974498522e-13,3.2625661744721175e-15,1.919155024983632e-12,1.9191550249836338e-14
2019-09-08 17:00:00,0,NoFeeApplicable,0,0,0.0,17,6,251,9,0,0,0,0,1,0,WeeekendSunday,4,1,2.5003499744985244e-15,3.262566174472121e-17,1.9191550249836338e-14,1.9191550249836357e-16
2019-09-08 18:00:00,0,NoFeeApplicable,0,0,0.0,18,6,251,9,0,0,0,0,1,0,WeeekendSunday,4,1,2.500349974498527e-17,3.2625661744721236e-19,1.9191550249836357e-16,1.9191550249836376e-18
2019-09-08 19:00:00,0,NoFeeApplicable,0,0,0.0,19,6,251,9,0,0,0,0,1,0,WeeekendSunday,4,1,2.5003499744985293e-19,3.2625661744721266e-21,1.9191550249836376e-18,1.919155024983639e-20
2019-09-08 20:00:00,0,NoFeeApplicable,0,0,0.0,20,6,251,9,0,0,0,0,0,1,WeeekendSunday,4,1,2.5003499744985315e-21,3.26256617447213e-23,1.919155024983639e-20,1.9191550249836408e-22
2019-09-08 21:00:00,0,NoFeeApplicable,0,0,0.0,21,6,251,9,0,0,0,0,0,1,WeeekendSunday,4,1,2.5003499744985335e-23,3.2625661744721326e-25,1.9191550249836408e-22,1.9191550249836424e-24
2019-09-08 22:00:00,0,NoFeeApplicable,0,0,0.0,22,6,251,9,0,0,0,0,0,1,WeeekendSunday,4,1,2.5003499744985357e-25,3.262566174472136e-27,1.9191550249836424e-24,1.9191550249836443e-26
2019-09-08 23:00:00,1,Paid,0,1,0.12142857141558447,23,6,251,9,0,0,0,0,0,1,WeeekendSunday,4,1,29.6505346499507,0.2690379610450267,1.9191550249836443e-26,1.582578647537334
2019-09-09 00:00:00,9,Paid,0,9,0.11349206348100048,0,0,252,9,1,0,0,0,0,0,Weekday,4,1,386.3608603999645,4.033398155008555,1.582578647537334,23.72589382623913
2019-09-09 01:00:00,28,Paid,0,28,0.11377551019306587,1,0,252,9,1,0,0,0,0,0,Weekday,4,1,1191.9618020505059,12.148698076641397,23.72589382623913,71.46296514349244
2019-09-09 02:00:00,37,Paid,0,37,0.11370656369544871,2,0,252,9,1,0,0,0,0,0,Weekday,4,1,2021.8341090617935,21.01451619210835,71.46296514349244,123.6148091699172
2019-09-09 03:00:00,33,Paid,0,33,0.11277056275954352,3,0,252,9,1,0,0,0,0,0,Weekday,4,1,1793.7373407834275,17.714885602251048,123.6148091699172,104.20522540364016
2019-09-09 04:00:00,31,Paid,0,31,0.11221198155585815,4,0,252,9,0,1,0,0,0,0,Weekday,4,1,1712.4213734079156,17.24295398602299,104.20522540364016,101.4291669940392
2019-09-09 05:00:00,25,Paid,0,25,0.11285714284601735,5,0,252,9,0,1,0,0,0,0,Weekday,4,1,1117.509213734085,11.34414789986029,101.4291669940392,66.73029267994075
2019-09-09 06:00:00,19,Paid,0,19,0.11766917292025524,6,0,252,9,0,1,0,0,0,0,Weekday,4,1,1054.5195927973405,10.427430768998603,66.73029267994075,61.33783724679941
2019-09-09 07:00:00,12,Paid,0,12,0.11547619046437596,7,0,252,9,0,1,0,0,0,0,Weekday,4,1,688.8766955979734,7.071219127689986,61.33783724679941,41.59541243246799
2019-09-09 08:00:00,9,Paid,0,9,0.11349206348063973,8,0,252,9,0,0,1,0,0,0,Weekday,4,1,375.9772662959798,3.6010828812769007,41.59541243246799,21.18283960432468
2019-09-09 09:00:00,5,Paid,0,5,0.10714285713268398,9,0,252,9,0,0,1,0,0,0,Weekday,4,1,179.8477729929598,1.7793295488127692,21.18283960432468,10.466642416043248
2019-09-09 10:00:00,2,Paid,0,2,0.12142857141612555,10,0,252,9,0,0,1,0,0,0,Weekday,4,1,88.1759777299296,0.7305121154881278,10.466642416043248,4.297132284160433
2019-09-09 11:00:00,1,Paid,0,1,0.12142857141666664,11,0,252,9,0,0,1,0,0,0,Weekday,4,1,60.28175977729929,0.3753475211548813,4.297132284160433,2.2079270828416044
2019-09-09 12:00:00,1,Paid,0,1,0.12142857141666664,12,0,252,9,0,0,0,1,0,0,Weekday,4,1,60.00281759777299,0.37179587521154883,2.2079270828416044,2.187035030828416
2019-09-09 13:00:00,1,Paid,0,1,0.12142857141666664,13,0,252,9,0,0,0,1,0,0,Weekday,4,1,60.00002817597773,0.3717603587521155,2.187035030828416,2.186826110308284
2019-09-09 14:00:00,1,Paid,0,1,0.12142857141666664,14,0,252,9,0,0,0,1,0,0,Weekday,4,1,64.14149995175978,0.39742080358752113,2.186826110308284,2.337769321103083
2019-09-09 15:00:00,0,NoFeeApplicable,0,0,0.0,15,0,252,9,0,0,0,1,0,0,Weekday,4,1,0.6414149995175984,0.003974208035875215,2.337769321103083,0.02337769321103085
2019-09-09 16:00:00,0,NoFeeApplicable,0,0,0.0,16,0,252,9,0,0,0,0,1,0,Weekday,4,1,0.00641414999517599,3.9742080358752184e-05,0.02337769321103085,0.00023377693211030872
2019-09-09 17:00:00,0,NoFeeApplicable,0,0,0.0,17,0,252,9,0,0,0,0,1,0,Weekday,4,1,6.414149995175996e-05,3.974208035875222e-07,0.00023377693211030872,2.3377693211030893e-06
2019-09-09 18:00:00,0,NoFeeApplicable,0,0,0.0,18,0,252,9,0,0,0,0,1,0,Weekday,4,1,6.414149995176002e-07,3.974208035875226e-09,2.3377693211030893e-06,2.3377693211030914e-08
2019-09-09 19:00:00,0,NoFeeApplicable,0,0,0.0,19,0,252,9,0,0,0,0,1,0,Weekday,4,1,6.414149995176008e-09,3.974208035875229e-11,2.3377693211030914e-08,2.3377693211030935e-10
2019-09-09 20:00:00,0,NoFeeApplicable,0,0,0.0,20,0,252,9,0,0,0,0,0,1,Weekday,4,1,6.414149995176013e-11,3.974208035875233e-13,2.3377693211030935e-10,2.3377693211030956e-12
2019-09-09 21:00:00,0,NoFeeApplicable,0,0,0.0,21,0,252,9,0,0,0,0,0,1,Weekday,4,1,6.414149995176019e-13,3.974208035875236e-15,2.3377693211030956e-12,2.337769321103098e-14
2019-09-09 22:00:00,0,NoFeeApplicable,0,0,0.0,22,0,252,9,0,0,0,0,0,1,Weekday,4,1,6.414149995176025e-15,3.97420803587524e-17,2.337769321103098e-14,2.3377693211031e-16
2019-09-09 23:00:00,2,Paid,0,2,0.12142857141558445,23,0,252,9,0,0,0,0,0,1,Weekday,4,1,59.441000849522425,0.7198053865555164,2.3377693211031e-16,4.234146506578919
2019-09-10 00:00:00,6,Paid,0,6,0.12142857141594517,0,1,253,9,1,0,0,0,0,0,Weekday,4,1,238.17659410858016,2.386680219589211,4.234146506578919,14.039287927432445
2019-09-10 01:00:00,26,Paid,0,26,0.11318681317574095,1,1,253,9,1,0,0,0,0,0,Weekday,4,1,1228.2647762054953,12.118549460553224,14.039287927432445,71.2855649543301
2019-09-10 02:00:00,37,Paid,0,37,0.11370656369541945,2,1,253,9,1,0,0,0,0,0,Weekday,4,1,1985.0061411846532,18.156780704223337,71.2855649543301,106.80459852435368
2019-09-10 03:00:00,33,Paid,0,33,0.11060606059550049,3,1,253,9,1,0,0,0,0,0,Weekday,4,1,1846.9445624156529,17.15583852714233,106.80459852435368,100.91669873583234
2019-09-10 04:00:00,28,Paid,0,28,0.11122448978521185,4,1,253,9,0,1,0,0,0,0,Weekday,4,1,1522.6094462844812,13.60602965527497,100.91669873583234,80.03546455737923
2019-09-10 05:00:00,21,Paid,0,21,0.12142857141604826,5,1,253,9,0,1,0,0,0,0,Weekday,4,1,1042.9780951228497,9.062718036552795,80.03546455737923,53.31010512557406
2019-09-10 06:00:00,14,Paid,0,14,0.11632653060057208,6,1,253,9,0,1,0,0,0,0,Weekday,4,1,707.7197806212286,6.2734157703655296,53.31010512557406,36.90243900125574
2019-09-10 07:00:00,12,Paid,0,12,0.10952380951334777,7,1,253,9,0,1,0,0,0,0,Weekday,4,1,655.7251978062122,5.729252597703655,36.90243900125574,33.70149477001255
2019-09-10 08:00:00,8,Paid,0,8,0.1124999999891775,8,1,253,9,0,0,1,0,0,0,Weekday,4,1,456.4792513180621,4.395614095977036,33.70149477001255,25.856565707700128
2019-09-10 09:00:00,1,Paid,0,1,0.049999999999999996,9,1,253,9,0,0,1,0,0,0,Weekday,4,1,38.835292843180625,0.4695531809597704,25.856565707700128,2.7620816170770017
2019-09-10 10:00:00,0,NoFeeApplicable,0,0,0.0,10,1,253,9,0,0,1,0,0,0,Weekday,4,1,0.3883529284318066,0.004695531809597708,2.7620816170770017,0.027620816170770043
2019-09-10 11:00:00,0,NoFeeApplicable,0,0,0.0,11,1,253,9,0,0,1,0,0,0,Weekday,4,1,0.0038835292843180697,4.6955318095977124e-05,0.027620816170770043,0.0002762081617077007
2019-09-10 12:00:00,0,NoFeeApplicable,0,0,0.0,12,1,253,9,0,0,0,1,0,0,Weekday,4,1,3.883529284318073e-05,4.6955318095977167e-07,0.0002762081617077007,2.762081617077009e-06
2019-09-10 13:00:00,0,NoFeeApplicable,0,0,0.0,13,1,253,9,0,0,0,1,0,0,Weekday,4,1,3.883529284318077e-07,4.695531809597721e-09,2.762081617077009e-06,2.7620816170770118e-08
2019-09-10 14:00:00,0,NoFeeApplicable,0,0,0.0,14,1,253,9,0,0,0,1,0,0,Weekday,4,1,3.88352928431808e-09,4.695531809597725e-11,2.7620816170770118e-08,2.7620816170770144e-10
2019-09-10 15:00:00,0,NoFeeApplicable,0,0,0.0,15,1,253,9,0,0,0,1,0,0,Weekday,4,1,3.883529284318083e-11,4.69553180959773e-13,2.7620816170770144e-10,2.762081617077017e-12
2019-09-10 16:00:00,0,NoFeeApplicable,0,0,0.0,16,1,253,9,0,0,0,0,1,0,Weekday,4,1,3.883529284318087e-13,4.6955318095977335e-15,2.762081617077017e-12,2.7620816170770193e-14
2019-09-10 17:00:00,0,NoFeeApplicable,0,0,0.0,17,1,253,9,0,0,0,0,1,0,Weekday,4,1,3.883529284318091e-15,4.695531809597738e-17,2.7620816170770193e-14,2.7620816170770217e-16
2019-09-10 18:00:00,0,NoFeeApplicable,0,0,0.0,18,1,253,9,0,0,0,0,1,0,Weekday,4,1,3.883529284318094e-17,4.695531809597742e-19,2.7620816170770217e-16,2.7620816170770243e-18
2019-09-10 19:00:00,0,NoFeeApplicable,0,0,0.0,19,1,253,9,0,0,0,0,1,0,Weekday,4,1,3.883529284318098e-19,4.695531809597747e-21,2.7620816170770243e-18,2.762081617077027e-20
2019-09-10 20:00:00,0,NoFeeApplicable,0,0,0.0,20,1,253,9,0,0,0,0,0,1,Weekday,4,1,3.883529284318102e-21,4.695531809597751e-23,2.762081617077027e-20,2.7620816170770295e-22
2019-09-10 21:00:00,0,NoFeeApplicable,0,0,0.0,21,1,253,9,0,0,0,0,0,1,Weekday,4,1,3.883529284318105e-23,4.695531809597755e-25,2.7620816170770295e-22,2.762081617077032e-24
2019-09-10 22:00:00,0,NoFeeApplicable,0,0,0.0,22,1,253,9,0,0,0,0,0,1,Weekday,4,1,3.8835292843181082e-25,4.695531809597759e-27,2.762081617077032e-24,2.7620816170770346e-26
2019-09-10 23:00:00,1,Paid,0,1,0.12142857141558447,23,1,253,9,0,0,0,0,0,1,Weekday,4,1,29.78746939914749,0.2549690567915017,2.7620816170770346e-26,1.4998174450090624
2019-09-11 00:00:00,7,Paid,0,7,0.11122448978509586,0,2,254,9,1,0,0,0,0,0,Weekday,4,1,297.27115344093136,2.029268797843594,1.4998174450090624,11.936868404940594
2019-09-11 01:00:00,24,Paid,0,24,0.11249999998921717,1,2,254,9,1,0,0,0,0,0,Weekday,4,1,1161.0078474962843,8.620884366557194,11.936868404940594,50.711079140981774
2019-09-11 02:00:00,34,Paid,0,34,0.11302521007313986,2,2,254,9,1,0,0,0,0,0,Weekday,4,1,1892.445070830602,14.084761269026888,50.711079140981774,82.85155441000553
2019-09-11 03:00:00,33,Paid,0,33,0.11060606059559101,3,2,254,9,1,0,0,0,0,0,Weekday,4,1,1908.1744513667331,14.43325783265542,82.85155441000553,84.90152522389505
2019-09-11 04:00:00,27,Paid,0,27,0.10820105819094761,4,2,254,9,0,1,0,0,0,0,Weekday,4,1,1486.1297438540894,11.05232186832993,84.90152522389505,65.01367141225884
2019-09-11 05:00:00,23,Paid,0,23,0.10590062110826089,5,2,254,9,0,1,0,0,0,0,Weekday,4,1,1320.6217974385424,9.82045509868331,65.01367141225884,57.767401644122685
2019-09-11 06:00:00,20,Paid,0,20,0.0999999999911667,6,2,254,9,0,1,0,0,0,0,Weekday,4,1,974.4137183043855,6.300855510986831,57.767401644122685,37.06388047644123
2019-09-11 07:00:00,14,Paid,0,14,0.11122448978514542,7,2,254,9,0,1,0,0,0,0,Weekday,4,1,773.3476365230439,4.897459715109867,37.06388047644123,28.808601654764416
2019-09-11 08:00:00,8,Paid,0,8,0.11249999998902602,8,2,254,9,0,0,1,0,0,0,Weekday,4,1,408.1719770252305,2.6040368871510986,28.808601654764416,15.317874966547645
2019-09-11 09:00:00,4,Paid,0,4,0.12142857141639608,9,2,254,9,0,0,1,0,0,0,Weekday,4,1,215.74371977025228,1.192396988871511,15.317874966547645,7.014101499665477
2019-09-11 10:00:00,2,Paid,0,2,0.12142857141612555,10,2,254,9,0,0,1,0,0,0,Weekday,4,1,99.55693686770253,0.5726352198887152,7.014101499665477,3.368442834996655
2019-09-11 11:00:00,0,NoFeeApplicable,0,0,0.0,11,2,254,9,0,0,1,0,0,0,Weekday,4,1,0.9955693686770262,0.005726352198887157,3.368442834996655,0.03368442834996658
2019-09-11 12:00:00,0,NoFeeApplicable,0,0,0.0,12,2,254,9,0,0,0,1,0,0,Weekday,4,1,0.00995569368677027,5.7263521988871625e-05,0.03368442834996658,0.0003368442834996661
2019-09-11 13:00:00,0,NoFeeApplicable,0,0,0.0,13,2,254,9,0,0,0,1,0,0,Weekday,4,1,9.955693686770281e-05,5.726352198887168e-07,0.0003368442834996661,3.368442834996664e-06
2019-09-11 14:00:00,0,NoFeeApplicable,0,0,0.0,14,2,254,9,0,0,0,1,0,0,Weekday,4,1,9.955693686770289e-07,5.726352198887173e-09,3.368442834996664e-06,3.3684428349966674e-08
2019-09-11 15:00:00,0,NoFeeApplicable,0,0,0.0,15,2,254,9,0,0,0,1,0,0,Weekday,4,1,9.955693686770298e-09,5.7263521988871786e-11,3.3684428349966674e-08,3.36844283499667e-10
2019-09-11 16:00:00,0,NoFeeApplicable,0,0,0.0,16,2,254,9,0,0,0,0,1,0,Weekday,4,1,9.955693686770307e-11,5.726352198887184e-13,3.36844283499667e-10,3.3684428349966733e-12
2019-09-11 17:00:00,0,NoFeeApplicable,0,0,0.0,17,2,254,9,0,0,0,0,1,0,Weekday,4,1,9.955693686770316e-13,5.726352198887189e-15,3.3684428349966733e-12,3.368442834996676e-14
2019-09-11 18:00:00,0,NoFeeApplicable,0,0,0.0,18,2,254,9,0,0,0,0,1,0,Weekday,4,1,9.955693686770326e-15,5.726352198887194e-17,3.368442834996676e-14,3.3684428349966794e-16
2019-09-11 19:00:00,0,NoFeeApplicable,0,0,0.0,19,2,254,9,0,0,0,0,1,0,Weekday,4,1,9.955693686770334e-17,5.726352198887199e-19,3.3684428349966794e-16,3.3684428349966823e-18
2019-09-11 20:00:00,0,NoFeeApplicable,0,0,0.0,20,2,254,9,0,0,0,0,0,1,Weekday,4,1,9.955693686770343e-19,5.726352198887205e-21,3.3684428349966823e-18,3.368442834996686e-20
2019-09-11 21:00:00,0,NoFeeApplicable,0,0,0.0,21,2,254,9,0,0,0,0,0,1,Weekday,4,1,9.955693686770353e-21,5.72635219888721e-23,3.368442834996686e-20,3.368442834996689e-22
2019-09-11 22:00:00,0,NoFeeApplicable,0,0,0.0,22,2,254,9,0,0,0,0,0,1,Weekday,4,1,9.955693686770362e-23,5.726352198887215e-25,3.368442834996689e-22,3.368442834996692e-24
2019-09-11 23:00:00,2,Paid,0,2,0.12142857141612554,23,2,254,9,0,0,0,0,0,1,Weekday,4,1,5.232714328390256,0.024496809676898282,3.368442834996692e-24,0.1440988840664669
2019-09-12 00:00:00,2,Paid,0,2,0.12142857141612555,0,3,255,9,1,0,0,0,0,0,Weekday,4,1,59.44691041471674,0.5445682402517366,0.1440988840664669,3.203345617685071
2019-09-12 01:00:00,21,Paid,0,21,0.12142857141629974,1,3,255,9,1,0,0,0,0,0,Weekday,4,1,891.9896365664742,7.819706407310995,3.203345617685071,45.99829159150524
2019-09-12 02:00:00,32,Paid,0,32,0.11026785711513797,2,3,255,9,1,0,0,0,0,0,Weekday,4,1,1755.263388392936,15.682484915445402,45.99829159150524,92.24991838339922
2019-09-12 03:00:00,33,Paid,0,33,0.10844155841461367,3,3,255,9,1,0,0,0,0,0,Weekday,4,1,1761.107633223345,16.226531579100048,92.24991838339922,95.45017616351389
2019-09-12 04:00:00,26,Paid,0,26,0.11043956040772891,4,3,255,9,0,1,0,0,0,0,Weekday,4,1,1461.5590760025332,12.374160835794852,95.45017616351389,72.78917698165777
2019-09-12 05:00:00,20,Paid,0,20,0.11071428570372081,5,3,255,9,0,1,0,0,0,0,Weekday,4,1,990.9700910900301,7.630673018357996,72.78917698165777,44.886308159816856
2019-09-12 06:00:00,19,Paid,0,19,0.11390977442490549,6,3,255,9,0,1,0,0,0,0,Weekday,4,1,1004.6947005809003,7.423271960183582,44.886308159816856,43.66630427159816
